"호박, 차요테, 하얀색, 생것",100,19,4.27,0.61,0.33
"호박, 늙은호박, 말린것",100,333,72.33,7.6,2.42
"호박즙, 천연과즙",100,21,4.73,0.64,0
"홑잎나물, 생것",100,96,21.59,4.77,0.84
"홑잎나물, 데친것",100,78,17.03,4.03,0.94
"검은비닐버섯, 생것",100,13,4.5,1.8,0.1
"검은비닐버섯, 말린것",100,177,62.1,20.1,2.7
"나도팽나무버섯, 생것",100,16,5.7,2.4,0
"나도팽나무버섯, 말린것",100,182,66.1,23.6,0.5
"노루궁뎅이버섯, 생것",100,13,2.89,2.57,0.41
"노루궁뎅이버섯, 말린것",100,179,57.8,24.5,3.2
"느타리버섯, 생것",100,15,4.7,2.6,0.14
"느타리버섯, 데친것",100,21,6.51,3.26,0.23
"느타리버섯, 노랑느타리버섯, 생것",100,16,5.3,2.5,0.1
"느타리버섯, 분홍느타리버섯, 생것",100,24,8.1,4.1,0
"느타리버섯, 여름느타리버섯, 생것",100,21,6,4.4,0.1
"느타리버섯, 참타리버섯, 생것",100,16,5.3,2.6,0
"느타리버섯, 참타리버섯, 데친것",100,20,6.1,3.9,0
"느타리버섯, 청느타리버섯, 생것",100,18,5.2,3.9,0
"느티만가닥버섯, 생것",100,21,7.52,2.66,0.21
"느티만가닥버섯, 데친것",100,21,7.05,2.7,0.35
"능이버섯(향버섯), 생것",100,17,5.9,2.2,0.1
"동충하초, 누에동충하초, 말린것",100,133,0,60.9,2.4
"만가닥버섯, 생것",100,17,5.21,2.34,0.48
"목이버섯, 생것",100,13,5.22,0.79,0.19
"목이버섯, 말린것",100,169,69.66,11.88,1.26
"목이버섯, 데친것",100,13,4.84,1.15,0.23
"밤버섯, 생것",100,17,3.5,2.9,0.9
"버들송이버섯, 생것",100,20,5.5,4.2,0.1
"버들송이버섯, 갓, 말린것",100,191,61.6,23.3,4.7
"버들송이버섯, 줄기, 말린것",100,183,71.1,14.3,2.7
"뽕나무버섯, 야생, 갓, 말린것",100,195,54.4,27.7,6.9
"뽕나무버섯, 야생, 줄기, 말린것",100,180,72.2,15.8,0.9
"뽕나무버섯, 재배, 갓, 말린것",100,192,58.6,24.4,5.7
"뽕나무버섯, 재배, 줄기, 말린것",100,182,76.6,12.8,0.6
"상황버섯, 말린것",100,179,84.58,4.4,0.27
"석이버섯, 말린것",100,165,68.47,11.75,0.96
"송이버섯, 생것",100,21,8.12,2.05,0.15
"송이버섯, 데친것",100,22,8.51,2.15,0.24
"싸리버섯, 생것",100,20,5.7,2.8,0.6
"싸리버섯, 말린것",100,179,58.9,19.9,4.8
"아위버섯, 생것",100,26,8.56,3.53,0.4
"애느타리버섯, 생것",100,16,3.5,4.2,0.1
"양송이버섯, 생것",100,15,3.71,3.56,0.19
"양송이버섯, 가루",100,176,46.49,33.39,3.57
"양송이버섯, 데친것",100,15,3.25,3.69,0.18
"양송이버섯, 통조림",100,17,3.87,3.75,0.41
"영지버섯, 말린것",100,187,81.03,9.41,1.4
"율무느타리버섯, 생것",100,21,6.4,3.6,0.3
"잎새버섯, 생것",100,13,3.29,2.2,0.5
"잣버섯, 말린것",100,184,73.4,11.5,3.1
"큰느타리버섯(새송이버섯), 생것",100,20,6.54,2.92,0.23
"큰느타리버섯(새송이버섯), 가루",100,184,61.4,25.09,2.51
"큰느타리버섯(새송이버섯), 데친것",100,21,6.48,3.14,0.33
"큰양송이버섯, 생것",100,18,4.9,4,0
"팽이버섯, 생것",100,21,7,2.41,0.51
"팽이버섯, 데친것",100,20,6.43,2.6,0.39
"포타벨라, 생것",100,16,4.6,3.3,0.1
"표고버섯, 참나무재배, 말린것, 삶은것",100,35,13,3,0.7
"표고버섯, 가루",100,186,68.25,18.84,2.54
"표고버섯, 배지재배, 갓, 생것",100,26,8.03,4.44,0.32
"표고버섯, 배지재배, 갓, 말린것",100,183,53.29,31.84,2.93
"표고버섯, 배지재배, 갓, 말린것, 삶은것",100,24,6.8,4.06,0.43
"표고버섯, 배지재배, 갓, 데친것",100,21,4.98,4.71,0.3
"표고버섯, 배지재배, 대, 생것",100,39,14.02,4.59,0.33
"표고버섯, 배지재배, 대, 말린것",100,180,65.35,21.14,1.61
"표고버섯, 배지재배, 대, 말린것, 삶은것",100,31,11.8,2.91,0.34
"표고버섯, 배지재배, 대, 데친것",100,32,12.36,3.25,0.24
"표고버섯, 참나무재배, 생것",100,18,6.1,2,0.3
"표고버섯, 참나무재배, 데친것",100,18,6.3,2.4,0.2
"표고버섯, 참나무재배, 말린것",100,178,63.7,18.1,3.1
"풀버섯, 생것",100,15,4.6,2.7,0.1
"흰깔때기버섯, 생것",100,19,5.7,3.5,0.2
"감, 탈삽, 생것",100,63,16.9,0.5,0.1
"감, 단감, 생것",100,51,13.66,0.41,0.04
"감, 대봉(갑주백묵), 생것",100,70,18.9,0.6,0
"감, 둥시, 생것",100,71,18.8,0.6,0.1
"감, 둥시, 말린것",100,223,60.45,1.59,0.05
"감, 연시, 생것",100,65,17.76,0.29,0.04
"감, 연시, 냉동",100,66,18.36,0,0.04
"감, 잼, 단감",100,225,55.7,0.3,0.1
감 주스,100,41,11,0.1,0.1
"감말랭이, 말린것",100,255,68.61,1.94,0.16
"곶감, 말린것",100,214,57.45,1.93,0.08
"구기자, 열매, 재래종, 생것",100,69,10.23,4.5,2.04
"구아바, 생것",100,38,9.9,0.6,0.1
"구아바, 넥타, 과육 20%",100,51,12.3,0.1,0.1
"구아바 주스, 과즙 음료(10%)",100,51,12.3,0.1,0.1
"구즈베리, 생것",100,52,13.2,1,0.1
"귤, 통조림",100,64,16.2,1.2,0.2
"귤, 만감류, 한라봉, 생것",100,50,12.8,0.99,0.11
"귤, 온주밀감, 생것",100,39,10.04,0.53,0.1
"귤, 만감류, 천혜향, 생것",100,41,10.56,0.82,0.08
"귤, 잼",100,309,76.2,1,0
"귤 주스, 천연과즙",100,39,10.4,0.2,0.1
"귤 주스, 무가당",100,44,11.6,0.3,0.1
"귤 주스, 무가당, 캔",100,47,12,0.6,0.2
"금귤, 생것",100,73,18.77,1.19,0.13
"꾸지뽕, 열매, 생것",100,74,13.82,1.74,2.16
"다래, 생것",100,67,16.2,1.6,0.4
"대추, 생것",100,105,27.56,1.45,0.1
"대추, 말린것",100,276,72.57,3.73,0.25
"대추야자, 말린것",100,266,71.3,2.2,0.2
"두리안, 생것",100,133,27.1,2.3,3.3
"딸기, 개량종, 생것",100,36,8.9,0.8,0.2
"딸기, 말린것",100,302,82.8,0.5,0.2
"딸기, 설향, 생것",100,34,8.5,0.7,0.07
"딸기, 재래종, 생것",100,29,7.2,0.8,0.1
"딸기, 잼",100,303,75.05,0.56,0.11
"라임, 생것",100,30,10.54,0.7,0.2
"라임 주스, 캔",100,21,6.69,0.25,0.23
"라임 주스, 천연과즙",100,25,8.42,0.42,0.07
"라즈베리, 냉동",100,52,11.94,1.2,0.65
"라즈베리, 생것",100,52,11.94,1.2,0.65
"람부탄, 통조림",100,82,20.87,0.65,0.21
"레몬, 생것",100,28,9.3,0.71,0.08
레몬 과즙,100,26,8.6,0.4,0.2
"롱안, 생것",100,60,15.14,1.31,0.1
"롱안, 말린것",100,286,74,4.9,0.4
"리치, 생것",100,63,16.4,1,0.1
"리치, 냉동",100,56,14.47,0.85,0.08
"망고, 생것",100,61,15.97,0.72,0.1
"망고, 애플망고, 생것",100,57,12.56,0.54,1.14
망고 음료,100,28,7.71,0.04,0.01
"망고스틴, 생것",100,67,17.5,0.6,0.2
"매실, 생것",100,41,7.8,1.1,1.1
"매실, 선암매, 생것",100,39,8,1.2,0.7
"매실, 천매, 생것",100,37,8.1,0.7,0.6
매실청,100,215,53.06,0.21,0.21
"매실 절임, 염절임",100,33,10.5,0.9,0.2
"머루, 개량종, 껍질, 씨 포함, 생것",100,83,17.27,1.6,1.83
"머루, 머스켓베일리에이, 생것 ",100,76,18.96,0.34,0.75
머루 주스,100,81,21.8,0.3,0.2
"멜론, 감로, 생것",100,21,5.1,0.5,0.1
"멜론, 머스크, 생것",100,40,9.64,1.5,0.04
"멜론, 화이트, 생것",100,38,9.6,0.7,0.1
"모과, 생것",100,78,20,0.7,0.4
"무화과, 생것",100,54,14.3,0.6,0.1
"무화과, 수입산, 말린것",100,319,77.22,4.75,3.01
"무화과, 통조림",100,81,19.4,0.5,0.1
"무화과, 승정도후인, 생것",100,52,13.47,0.74,0.09
"무화과, 승정도후인, 말린것",100,254,63.6,5.1,0.9
"무화과, 봉래시, 생것",100,45,11.51,0.82,0.11
"바나나, 생것",100,84,21.94,1.1,0.1
"바나나, 말린것",100,299,78.5,3.8,0.4
"바나나칩, 튀긴것",100,517,69.32,2.07,25.67
"배, 돌배, 생것",100,46,12.3,0.3,0.1
"배, 돌배, 껍질 포함, 생것",100,48,12.8,0.4,0.1
"배, 백운배, 생것",100,39,10.4,0.3,0.1
"배, 신고, 생것",100,46,12.35,0.3,0.04
"배, 장심랑, 생것",100,35,8.6,0.4,0.3
"배, 중국산, 생것",100,47,12.7,0.2,0.1
"배, 만풍, 생것",100,44,12.01,0.26,0.04
"배, 원황, 생것",100,46,12.29,0.29,0.04
배즙,100,52,13,0.3,0.5
"배 음료, 캔",100,42,11.76,0,0
"버찌, 생것",100,60,14.9,1.7,0.1
"버찌, 통조림",100,74,17.6,0.6,0.1
"버찌, 미국산, 생것",100,66,17.1,1.2,0.1
"버찌, 일본산, 생것",100,60,15.2,1,0.2
"복분자, 생것",100,88,17.96,1.52,2.2
"복숭아, 당절임",100,311,75,2.6,0.1
"복숭아, 미숙, 생것",100,48,10,1.8,0.7
"복숭아, 백도, 생것",100,49,13.1,0.59,0.04
"복숭아, 백도, 고형물, 통조림",100,68,16.51,0.38,0.05
"복숭아, 백도, 액즙, 통조림",100,63,15.59,0.19,0
"복숭아, 백도, 통조림",100,65,16.04,0.28,0.02
"복숭아, 천도, 생것",100,32,7.85,0.93,0.05
"복숭아, 황도, 생것",100,49,13.03,0.4,0.04
"복숭아, 황도, 통조림",100,81,19.95,0.31,0.02
"복숭아, 황도, 고형물, 통조림",100,83,20.29,0.44,0.05
"복숭아, 황도, 액즙, 통조림",100,79,19.62,0.19,0
"복숭아, 천중도, 생것",100,49,11.18,0.74,0.79
"복숭아, 넥타",100,54,13.02,0.29,0.03
"복숭아, 잼",100,211,51.98,0.66,0.03
"블랙베리, 생것",100,43,8.69,0.67,1.13
"블랙커런트, 생것",100,63,15.38,1.4,0.41
"블루베리, 생것",100,48,12.57,0.55,0.09
"블루베리, 말린것",100,325,83.57,4.45,1.11
"블루베리, 냉동",100,41,10.07,0.81,0.26
"블루베리, 통조림",100,88,22.06,0.65,0.33
"블루베리, 잼",100,283,70.22,0.21,0.11
"비파, 생것",100,45,11.95,0.29,0.2
"비파, 통조림",100,81,19.8,0.3,0.1
"사과, 말린것",100,275,71.8,1,1.6
"사과, 통조림",100,66,15.1,0.7,0.3
"사과, 부사(후지), 생것",100,56,13.58,0.2,0.77
"사과, 아오리, 껍질제거, 생것",100,52,14.16,0.27,0.04
"사과, 아오리, 껍질 포함, 생것",100,49,13.36,0.3,0.03
"사과, 홍옥, 생것",100,56,15.17,0.21,0.04
"사과, 넥타",100,53,11.7,1,0.2
"사과, 잼",100,267,66.2,0.2,0.1
사과 음료,100,38,9.36,0.03,0
사과 주스,100,42,11.45,0.17,0.01
"산딸기, 생것",100,55,13.55,1.35,0.22
"산수유, 과육, 말린것",100,292,76.6,3.6,0.5
"산수유, 열매, 생것",100,112,23.83,0.87,2.82
"살구, 생것",100,30,7.12,1.2,0.05
"살구, 말린것",100,258,68.39,3.21,0.18
"살구, 통조림",100,48,12.34,0.63,0.04
"살구, 넥타",100,41,9.9,0.2,0.1
"살구, 잼",100,304,75.36,0.46,0.03
"석류, 생것",100,77,20.71,0.29,0.2
"소귀나무 열매, 생것",100,24,4.6,0.8,0.6
"수박, 적육질, 생것",100,31,7.83,0.79,0.05
"수박, 황육질, 생것",100,36,9.26,0.65,0.05
"산자나무 열매(씨벅톤), 생것",100,70,9.7,1,3.8
"아떼모야, 생것",100,73,19,1.2,0.1
"아로니아, 네로, 생것",100,60,15.41,0.82,0.21
"아로니아, 바이킹, 냉동",100,68,17.45,1.08,0.23
"아보카도, 생것",100,187,6.2,2.5,18.7
"아세로라, 감미종, 생것",100,36,9,0.7,0.1
"아세로라 주스, 과즙 음료(10%)",100,42,10.5,0.1,0
"애플수박, S-비너스, 생것",100,40,8.39,0.94,0.81
"앵두, 생것",100,61,15.2,1.1,0.3
"엘더베리, 생것",100,73,18.4,0.66,0.5
"오디, 생것",100,56,14,0.8,0.4
"오디, 재래종, 생것",100,54,12,2.6,0.3
"오렌지, 네블, 생것",100,47,11.81,0.92,0.16
오렌지 마멀레이드,100,223,61.4,0.4,0.1
오렌지 주스,100,42,10.5,0.7,0.2
"오렌지 음료, 캔",100,41,11.4,0.06,0.01
"오렌지 주스, 가당",100,34,8.94,0.5,0.04
"오렌지 주스, 가당, 칼슘강화",100,48,12.4,0.7,0.1
"오렌지 주스, 무가당",100,39,10.04,0.66,0.05
"오렴자(카람볼라), 생것",100,30,7.5,0.7,0.1
"오미자, 생것",100,81,12.8,2.1,3.3
"오미자, 말린것",100,362,61.3,8.5,13.5
오미자청,100,226,55.87,0.14,0.26
"올리브 피클, 검정색(완숙)",100,118,3.4,0.8,12.3
"올리브 피클, 초록색(미숙)",100,137,5.34,1.09,12.36
"용과, 백육종, 생것",100,44,10.3,1,0.4
"용과, 적육종, 생것",100,45,11.2,0.9,0.2
"용과, 황색종, 생것",100,54,13.9,1,0.1
"유자, 과육, 생것",100,40,10.28,0.87,0.06
"유자, 전체, 생것",100,49,12.54,0.93,0.09
"유자, 껍질, 생것",100,55,14.21,1.02,0.09
"유자 농축액, 당절임",100,243,60.2,0.5,0
"으름, 생것",100,158,11.9,2,12.9
"자두, 생것",100,26,5.3,0.5,0.6
"자두, 말린것",100,221,58.7,2.8,0
"자두, 대석, 생것",100,32,8.4,0.6,0
"자두, 솔담, 생것",100,0,0,0,0
"자두, 후무사, 생것",100,44,11.47,0.64,0.05
"자몽(그레이프프루트), 생것",100,32,7.92,0.84,0.05
"자몽(그레이프프루트) 주스, 천연과즙",100,40,10.3,0.6,0.1
"자몽(그레이프프루트) 주스, 과즙 음료(50%)",100,46,11.1,0.3,1.00E-05
"자몽(그레이프프루트) 주스, 과즙 음료(20%)",100,39,9.7,0.1,1.00E-05
"자몽(그레이프프루트) 주스, 가당, 캔",100,46,11.13,0.58,0.09
"자몽(그레이프프루트) 주스, 무가당, 캔",100,34,7.93,0.58,0.1
"잭프루트, 생것",100,95,23.25,1.72,0.64
"잭프루트, 통조림",100,92,23.94,0.36,0.14
"참외, 씨 포함, 생것",100,47,11.01,1.57,0.29
"참외, 씨 제거, 생것",100,45,11.23,1.33,0.04
"참외, 금싸라기, 씨 제거, 흰색과육, 생것",100,27,5,0.9,0.7
"체리, 생것",100,67,16.9,1.59,0.06
"체리, 고형물, 통조림",100,134,33.21,0.18,0.02
"체리, 액즙, 통조림",100,137,34.11,0.02,0
"칼슘나무 열매, 생것",100,50,12.6,0.4,0.4
"크랜베리, 생것",100,46,11.97,0.46,0.13
"크랜베리, 말린것",100,314,85.73,0.25,0.58
"크랜베리 주스, 칵테일",100,54,13.52,0,0.1
"키위, 생것",100,64,14.8,0.8,1
"키위, 골드, 생것",100,54,13.73,0.77,0.26
"키위, 그린, 생것",100,66,16.08,0.93,0.63
"키위 주스, 퓨레 40%",100,180,49.68,0.25,0
"탱자, 생것",100,84,18.5,1.3,1.5
"파인애플, 생것",100,53,14.32,0.46,0.04
"파인애플, 고형물, 통조림",100,78,19.18,0.31,0.04
"파인애플, 액즙, 통조림",100,76,18.81,0.13,0
"파인애플, 넥타",100,71,17.4,0.3,0
"파인애플 주스, 캔",100,53,12.87,0.36,0.12
파인애플 주스,100,43,11.52,0.39,0.03
"파파야, 생것",100,38,9.8,0.7,0.1
"파파야, 미숙, 생것",100,27,7.03,0.38,0.04
"파파야, 적숙, 생것",100,40,10.47,0.65,0.07
"파파야, 완숙, 생것",100,39,9.95,0.75,0.09
"파파야, 그린파파야, 생것",100,20,4.83,0.52,0.07
"백향과(패션프루트), 씨 포함, 생것",100,100,22.58,1.68,1.55
"패션프루트 주스, 천연과즙",100,64,16.2,0.8,0.4
"패션프루트 주스, 황색과육",100,60,14.45,0.67,0.18
"패션프루트 주스, 자색과육",100,51,13.6,0.39,0.05
"포도, 건포도",100,297,78.89,2.64,0.53
"포도, 통조림",100,69,17.12,0.14,0.02
"포도, 거봉, 생것",100,60,15.73,0.4,0.27
"포도, 거봉, 껍질 포함, 생것",100,68,18.25,0.59,0.05
"포도, 캠벨얼리, 생것",100,57,15.08,0.5,0.1
"포도, 캠벨얼리, 껍질 포함, 생것",100,51,13.59,0.61,0.05
"포도, 캠벨얼리, 껍질, 씨 포함, 생것",100,58,15.01,0.71,0.13
"포도, 청포도(힘로드시드레스), 생것",100,47,12.63,0.41,0.03
"포도, 청포도(힘로드시드레스), 껍질 포함, 생것",100,45,12.1,0.42,0.03
"포도, 샤인머스켓, 껍질 포함, 생것",100,66,17.66,0.38,0.1
"포도, 넥타",100,66,16.2,0.2,0
"포도, 잼",100,292,72.6,0.28,0.03
포도 주스,100,47,12.92,0.24,0
"포도 주스, 캔",100,60,14.77,0.37,0.13
"포도 주스, 농축 과즙",100,47,12.1,0.3,0.3
"포도 주스, 천연과즙",100,55,14.5,0.3,0.2
"포도 주스, 과즙 음료",100,51,14.03,0.23,0.01
"포도즙, 천연과즙, 레토르트 ",100,48,12.62,0.66,0.01
"플럼코트, 생것",100,47,9.97,0.61,1.05
"프루트샐러드, 통조림",100,82,19.3,0.2,0.4
"프루트칵테일, 통조림",100,75,18.52,0.19,0.03
"프루트펀치, 통조림",100,48,11.97,0,0
"개구리고기, 생것",100,75,0.7,16.1,0.4
"거위고기, 살코기, 생것",100,161,0,22.75,7.13
"거위고기, 살코기, 구운것",100,238,0,28.97,12.67
"거위 부산물, 간, 생것",100,133,6.32,16.37,4.28
"고래고기, 생것",100,111,0,26.5,0.5
"고래고기, 복부정육, 생것",100,298,0.3,22,22.5
"고래고기, 복부지육, 생것",100,449,0.3,25.5,37.6
"고래고기, 붉은살, 냉동",100,132,0,23.5,3.5
"고래고기, 붉은살, 염절임",100,160,0.1,24.4,6.2
"고래 부산물, 꼬리, 생것",100,284,0.2,28.4,18
"고래 부산물, 꼬리, 냉동",100,246,0.3,13.8,20.6
"꿩고기, 숫꿩, 생것",100,125,0,27.5,0.8
"꿩고기, 암꿩, 생것",100,122,0,27.2,0.6
"닭고기, 구운것",100,243,2.8,27.8,12.6
"닭고기, 전체, 튀긴것",100,280,6.1,23.9,17.1
"닭고기, 가슴(껍질 제거), 생것",100,107,0,22.97,0.97
"닭고기, 가슴(껍질 제거), 삶은것",100,128,0,28.09,0.93
"닭고기, 가슴(껍질 제거), 구운것(팬)",100,165,0,35.47,1.48
"닭고기, 가슴(껍질 제거), 튀긴것(튀김옷)",100,255,20.2,21,9.7
"닭고기, 날개, 생것",100,175,0,18.78,10.53
"닭고기, 날개, 삶은것",100,229,0,25.1,13.54
"닭고기, 날개, 구운것(오븐)",100,240,0,26.36,14.08
"닭고기, 날개, 튀긴것(튀김옷)",100,324,10.94,19.87,21.81
"닭고기, 날개, 튀긴것(밀가루옷)",100,321,2.39,26.11,22.16
"닭고기, 넓적다리(껍질 제거), 생것",100,186,0,18.59,11.83
"닭고기, 넓적다리(껍질 제거), 삶은것",100,226,0,25.14,13.18
"닭고기, 넓적다리(껍질 제거), 구운것(팬)",100,234,0,26.33,13.53
"닭고기, 넓적다리(껍질 제거), 튀긴것",100,218,1.18,28.18,10.3
"닭고기, 다리, 생것",100,152,0,19.41,7.67
"닭고기, 다리, 삶은것",100,187,0,24.34,9.17
"닭고기, 다리, 구운것(오븐)",100,213,0,28.88,9.92
"닭고기, 다리, 튀긴것(튀김옷)",100,317,13.7,18,20.8
"닭고기, 다리(껍질 제거), 튀긴것",100,208,0.65,28.38,9.32
"닭고기, 목, 생것",100,331,0,15.05,29.59
"닭고기, 목, 튀긴것(튀김옷)",100,330,8.7,19.82,23.52
"닭고기, 살코기, 생것",100,115,0.1,24,1.4
"닭고기, 살코기, 삶은것",100,143,0.1,27.8,2.6
"닭고기, 살코기, 튀긴것(튀김옷)",100,289,9.42,22.54,17.35
"닭고기, 성계, 생것",100,177,0.1,19,10.6
"닭고기, 영계, 삶은것",100,247,0,26.1,15
"닭고기, 오골계, 생것",100,137,0.1,19,6.1
"닭고기, 토종, 생것",100,118,0.2,22,2.6
"닭고기, 토종, 껍질",100,339,0,12.6,31.6
"닭고기, 토종, 가슴",100,107,0.5,23.1,0.7
"닭고기, 토종, 날개",100,122,0.8,20.4,3.5
"닭고기, 토종, 다리",100,128,0.9,18.9,4.9
"닭고기, 토종, 살코기",100,108,2.8,20,1.3
"닭 부산물, 간, 생것",100,116,0.1,18.8,3.9
"닭 부산물, 간, 삶은것",100,167,0.87,24.46,6.51
"닭 부산물, 모래주머니, 생것",100,85,0,16.87,1.41
"닭 부산물, 모래주머니, 구운것(오븐)",100,132,0,26.78,2
"닭 부산물, 심장, 생것",100,207,1.00E-05,14.5,15.5
"닭 부산물, 심장, 삶은것",100,185,0.1,26.41,7.92
"닭 부산물, 닭발, 삶은것",100,215,0.2,19.4,14.6
닭뼈 육수,100,7,1.00E-05,1.1,0.2
닭 육수,100,12,0,1.3,0.7
닭꼬치,100,254,19.1,16.5,12.2
"돼지고기, 갈비, 생것",100,230,0,17.77,17.06
"돼지고기, 갈비, 삶은것",100,289,0,26.51,19.54
"돼지고기, 갈비, 구운것(팬)",100,265,0,24.83,17.59
"돼지고기, 갈비(갈비살), 생것",100,202,0,18.7,13.59
"돼지고기, 뒷다리, 생것",100,121,0,21.3,3.34
"돼지고기, 뒷다리, 삶은것",100,209,0,30.63,8.7
"돼지고기, 뒷다리, 구운것(팬)",100,210,0,30.21,8.93
"돼지고기, 등심, 생것",100,135,0,24.03,3.6
"돼지고기, 등심, 삶은것",100,203,0,35.08,5.94
"돼지고기, 등심, 구운것(팬)",100,184,0,32.06,5.18
"돼지고기, 목심(목심살), 생것",100,221,0,17.21,16.36
"돼지고기, 목심(목심살), 삶은것",100,276,0,25.43,18.56
"돼지고기, 목심(목심살), 구운것(팬)",100,258,0,24.06,17.23
"돼지고기, 사태, 생것",100,154,0,19.78,7.72
"돼지고기, 사태, 삶은것",100,201,0,29.14,8.46
"돼지고기, 사태, 구운것(팬)",100,209,0,28.47,9.74
"돼지고기, 살코기, 생것",100,186,0,19.78,11.25
"돼지고기, 삼겹살(삼겹살), 생것",100,379,0,13.27,35.7
"돼지고기, 삼겹살(삼겹살), 삶은것",100,414,0,19.58,36.64
"돼지고기, 삼겹살(삼겹살), 구운것(팬)",100,469,0,22.78,41.2
"돼지고기, 안심(안심살), 생것",100,123,0,22.21,3.15
"돼지고기, 안심(안심살), 삶은것",100,177,0,32.32,4.31
"돼지고기, 안심(안심살), 구운것(팬)",100,172,0,30.23,4.76
"돼지고기, 앞다리(꾸리살), 생것",100,134,0,18.84,5.91
"돼지고기, 뒷다리(도가니살), 생것",100,129,0,21.29,4.23
"돼지고기, 뒷다리(뒷사태살), 생것",100,134,0,20.51,5.11
"돼지고기, 뒷다리(보섭살), 생것",100,137,0,21.13,5.14
"돼지고기, 뒷다리(볼기살), 생것",100,132,0,20.79,4.81
"돼지고기, 뒷다리(설깃살), 생것",100,138,0,20.9,5.39
"돼지고기, 뒷다리(홍두깨살), 생것",100,135,0,20.03,5.44
"돼지고기, 등심(등심덧살), 생것",100,199,0,17.51,13.74
"돼지고기, 등심(알등심살), 생것",100,144,0,22.9,5.13
"돼지고기, 앞다리(부채살), 생것",100,151,0,20.09,7.18
"돼지고기, 앞다리(앞사태살), 생것",100,131,0,20.82,4.68
"돼지고기, 삼겹살(갈매기살), 생것",100,186,0,17.92,12.16
"돼지고기, 삼겹살(등갈비), 생것",100,231,0,17.88,17.19
"돼지고기, 삼겹살(토시살), 생것",100,140,0,20.46,5.82
"돼지고기, 삼겹살(오돌삼겹), 생것",100,316,0,17.12,26.89
"돼지고기, 앞다리(앞다리살), 생것",100,159,0,20.56,7.92
"돼지고기, 앞다리(항정살), 생것",100,298,0,17.98,24.52
"돼지고기, 앞다리(주걱살), 생것",100,143,0,20.49,6.13
"돼지 부산물, 간, 생것",100,125,2.6,18.7,3.9
"돼지 부산물, 간, 삶은것",100,165,3.76,26.02,4.4
"돼지 부산물, 대장, 생것",100,219,0,8.7,20.2
"돼지 부산물, 대장, 삶은것",100,179,0,11.7,13.8
"돼지 부산물, 맹장, 생것",100,358,0,10.8,34.6
"돼지 부산물, 머리고기, 생것",100,272,0.2,20.6,20.3
"돼지 부산물, 비장, 생것",100,86,0,18,1
"돼지 부산물, 소장(곱창), 생것",100,71,0,11.9,2.2
"돼지 부산물, 소장(곱창), 삶은것",100,171,0,14,11.9
"돼지 부산물, 신장, 생것",100,109,1.2,16.7,3.7
"돼지 부산물, 신장, 삶은것",100,151,0,25.4,4.7
"돼지 부산물, 심장, 생것",100,113,0,18,4
"돼지 부산물, 심장, 삶은것",100,148,0.4,23.6,5.05
"돼지 부산물, 위, 생것",100,111,0,17.3,4.1
"돼지 부산물, 자궁, 생것",100,73,0,15.4,0.8
"돼지 부산물, 족발, 생것",100,212,0,23.16,12.59
"돼지 부산물, 족발, 삶은것",100,238,0,21.94,16.05
"돼지 부산물, 족발, 조미, 삶은것",100,220,0,28.91,11.65
"돼지 부산물, 직장, 생것",100,332,0,9.9,32.1
"돼지 부산물, 췌장, 생것",100,152,0,20.7,7.1
"돼지 부산물, 허파, 생것",100,85,0,14.08,2.72
"돼지 부산물, 허파, 삶은것",100,99,0,16.6,3.1
"소시지, 말린것",100,497,2.1,25.4,43
"소시지, 리용소시지",100,192,3.7,14.9,13.1
"소시지, 볼로냐소시지",100,251,2.9,12.5,21
"소시지, 위너(비엔나)소시지",100,254,9.35,15.27,16.91
"소시지, 이탈리안소시지",100,346,0.65,14.25,31.33
"소시지, 프랑크푸르트소시지",100,244,5.9,14.41,17.7
"햄, 등심햄",100,126,1.97,20.66,3.34
"햄, 런천미트햄",100,201,7.92,15.43,11.53
"햄, 슬라이스햄",100,193,2.3,17.01,12.82
"포크커틀릿, 냉동",100,286,21,9.4,18.2
"포크커틀릿, 냉동, 튀긴것",100,367,21.2,16.6,23.7
"돼지불고기, 생것",100,132,2.4,14.1,6.9
베이컨,100,245,6.44,15.27,17.12
"베이컨, 구운것",100,548,1.35,35.73,43.27
순대,100,116,15,1.4,5.8
"순대, 찐것",100,180,19.5,6.5,8.5
"메추리고기, 생것",100,208,0.1,20.5,12.9
"멧돼지고기, 생것",100,268,0.5,18.8,19.8
"멧돼지고기, 앞다리, 생것",100,188,0,21.5,10.7
"소고기, 미국산, 갈비, 구운것(오븐)",100,400,0,22.57,33.7
"소고기, 미국산, 목심(목심살), 생것",100,265,0,16.98,21.31
"소고기, 미국산, 목심(목심살), 삶은것",100,359,0,26.37,27.26
"소고기, 미국산, 사태, 끓인것",100,201,0,33.68,6.36
"소고기, 미국산, 설도, 구운것(석쇠)",100,164,0,28.45,4.67
"소고기, 미국산, 안심(안심살), 구운것",100,267,0,26.46,17.12
"소고기, 한우, 갈비, 생것",100,298,1.9,16.5,24.4
"소고기, 한우, 등심, 생것",100,304,0,15.61,26.3
"소고기, 한우, 등심, 삶은것",100,348,0,25.2,26.63
"소고기, 한우, 등심, 구운것(팬)",100,387,0,18.9,33.99
"소고기, 한우(1등급), 살코기, 생것",100,207,0,18.62,14.09
"소고기, 한우, 양지, 생것",100,247,0,18.58,18.59
"소고기, 한우, 양지, 삶은것",100,268,0,33.09,14.05
